mmapLog,0,524288,2, 1048576 , 606 , 2
mmapLog,0,524288,2, 1048576 , 599 , 2
mmapLog,0,524288,2, 1048576 , 653 , 2
mmapLog,0,524288,4, 2097152 , 620 , 2
mmapLog,0,524288,4, 2097152 , 624 , 2
mmapLog,0,524288,4, 2097152 , 631 , 2
mmapLog,0,524288,4, 2097152 , 605 , 2
mmapLog,0,524288,4, 2097152 , 556 , 2
mmapLog,0,524288,8, 4194304 , 583 , 2
mmapLog,0,524288,8, 4194304 , 634 , 2
mmapLog,0,524288,8, 4194304 , 595 , 2
mmapLog,0,524288,8, 4194304 , 634 , 2
mmapLog,0,524288,8, 4194304 , 631 , 2
mmapLog,0,524288,16, 8388608 , 622 , 2
mmapLog,0,524288,16, 8388608 , 578 , 2
mmapLog,0,524288,16, 8388608 , 569 , 2
mmapLog,0,524288,16, 8388608 , 572 , 2
mmapLog,0,524288,16, 8388608 , 590 , 2
mmapLog,0,524288,32, 16777216 , 520 , 2
mmapLog,0,524288,32, 16777216 , 550 , 2
mmapLog,0,524288,32, 16777216 , 511 , 2
mmapLog,0,524288,32, 16777216 , 545 , 2
mmapLog,0,524288,32, 16777216 , 520 , 2
mmapLog,0,524288,64, 33554432 , 381 , 2
mmapLog,0,524288,64, 33554432 , 391 , 2
mmapLog,0,524288,64, 33554432 , 400 , 2
mmapLog,0,524288,64, 33554432 , 390 , 2
mmapLog,0,524288,64, 33554432 , 396 , 2
mmapLog,0,524288,128, 67108864 , 363 , 2
mmapLog,0,524288,128, 67108864 , 363 , 2
mmapLog,0,524288,128, 67108864 , 349 , 2
mmapLog,0,524288,128, 67108864 , 353 , 2
mmapLog,0,524288,128, 67108864 , 377 , 2
mmapLog,0,524288,256, 134217728 , 347 , 2
mmapLog,0,524288,256, 134217728 , 335 , 2
mmapLog,0,524288,256, 134217728 , 353 , 2
mmapLog,0,524288,256, 134217728 , 343 , 2
mmapLog,0,524288,256, 134217728 , 344 , 2
mmapLog,0,524288,512, 268435456 , 325 , 2
mmapLog,0,524288,512, 268435456 , 328 , 2
mmapLog,0,524288,512, 268435456 , 315 , 2
mmapLog,0,524288,512, 268435456 , 323 , 2
mmapLog,0,524288,512, 268435456 , 339 , 2
mmapLog,0,524288,1, 524288 , 678 , 3
mmapLog,0,524288,1, 524288 , 673 , 3
mmapLog,0,524288,1, 524288 , 687 , 3
mmapLog,0,524288,1, 524288 , 675 , 3
mmapLog,0,524288,1, 524288 , 715 , 3
mmapLog,0,524288,2, 1048576 , 670 , 3
mmapLog,0,524288,2, 1048576 , 606 , 3
mmapLog,0,524288,2, 1048576 , 616 , 3
mmapLog,0,524288,2, 1048576 , 617 , 3
mmapLog,0,524288,2, 1048576 , 652 , 3
mmapLog,0,524288,4, 2097152 , 614 , 3
mmapLog,0,524288,4, 2097152 , 641 , 3
mmapLog,0,524288,4, 2097152 , 650 , 3
mmapLog,0,524288,4, 2097152 , 617 , 3
mmapLog,0,524288,4, 2097152 , 648 , 3
mmapLog,0,524288,8, 4194304 , 629 , 3
mmapLog,0,524288,8, 4194304 , 596 , 3
mmapLog,0,524288,8, 4194304 , 603 , 3
mmapLog,0,524288,8, 4194304 , 594 , 3
mmapLog,0,524288,8, 4194304 , 615 , 3
mmapLog,0,524288,16, 8388608 , 543 , 3
mmapLog,0,524288,16, 8388608 , 569 , 3
mmapLog,0,524288,16, 8388608 , 578 , 3
mmapLog,0,524288,16, 8388608 , 552 , 3
mmapLog,0,524288,16, 8388608 , 579 , 3
mmapLog,0,524288,32, 16777216 , 462 , 3
mmapLog,0,524288,32, 16777216 , 440 , 3
mmapLog,0,524288,32, 16777216 , 439 , 3
mmapLog,0,524288,32, 16777216 , 427 , 3
mmapLog,0,524288,32, 16777216 , 453 , 3
mmapLog,0,524288,64, 33554432 , 358 , 3
mmapLog,0,524288,64, 33554432 , 367 , 3
mmapLog,0,524288,64, 33554432 , 371 , 3
mmapLog,0,524288,64, 33554432 , 382 , 3
mmapLog,0,524288,64, 33554432 , 397 , 3
mmapLog,0,524288,128, 67108864 , 351 , 3
mmapLog,0,524288,128, 67108864 , 342 , 3
mmapLog,0,524288,128, 67108864 , 336 , 3
mmapLog,0,524288,128, 67108864 , 332 , 3
mmapLog,0,524288,128, 67108864 , 333 , 3
mmapLog,0,524288,256, 134217728 , 323 , 3
mmapLog,0,524288,256, 134217728 , 346 , 3
mmapLog,0,524288,256, 134217728 , 342 , 3
mmapLog,0,524288,256, 134217728 , 351 , 3
mmapLog,0,524288,256, 134217728 , 357 , 3
mmapLog,0,524288,512, 268435456 , 322 , 3
mmapLog,0,524288,512, 268435456 , 332 , 3
mmapLog,0,524288,512, 268435456 , 336 , 3
mmapLog,0,524288,512, 268435456 , 338 , 3
mmapLog,0,524288,512, 268435456 , 342 , 3
mmapLog,0,524288,1, 524288 , 667 , 4
mmapLog,0,524288,1, 524288 , 651 , 4
mmapLog,0,524288,1, 524288 , 655 , 4
mmapLog,0,524288,1, 524288 , 671 , 4
mmapLog,0,524288,1, 524288 , 638 , 4
mmapLog,0,524288,2, 1048576 , 617 , 4
mmapLog,0,524288,2, 1048576 , 615 , 4
mmapLog,0,524288,2, 1048576 , 598 , 4
mmapLog,0,524288,2, 1048576 , 621 , 4
mmapLog,0,524288,2, 1048576 , 605 , 4
mmapLog,0,524288,4, 2097152 , 633 , 4
mmapLog,0,524288,4, 2097152 , 597 , 4
mmapLog,0,524288,4, 2097152 , 589 , 4
mmapLog,0,524288,4, 2097152 , 589 , 4
mmapLog,0,524288,4, 2097152 , 595 , 4
mmapLog,0,524288,8, 4194304 , 562 , 4
mmapLog,0,524288,8, 4194304 , 549 , 4
mmapLog,0,524288,8, 4194304 , 587 , 4
mmapLog,0,524288,8, 4194304 , 573 , 4
mmapLog,0,524288,8, 4194304 , 554 , 4
mmapLog,0,524288,16, 8388608 , 482 , 4
mmapLog,0,524288,16, 8388608 , 494 , 4
mmapLog,0,524288,16, 8388608 , 503 , 4
mmapLog,0,524288,16, 8388608 , 504 , 4
mmapLog,0,524288,16, 8388608 , 505 , 4
mmapLog,0,524288,32, 16777216 , 425 , 4
mmapLog,0,524288,32, 16777216 , 386 , 4
mmapLog,0,524288,32, 16777216 , 409 , 4
mmapLog,0,524288,32, 16777216 , 402 , 4
mmapLog,0,524288,32, 16777216 , 385 , 4
mmapLog,0,524288,64, 33554432 , 362 , 4
mmapLog,0,524288,64, 33554432 , 343 , 4
mmapLog,0,524288,64, 33554432 , 368 , 4
mmapLog,0,524288,64, 33554432 , 368 , 4
mmapLog,0,524288,64, 33554432 , 349 , 4
mmapLog,0,524288,128, 67108864 , 335 , 4
mmapLog,0,524288,128, 67108864 , 322 , 4
mmapLog,0,524288,128, 67108864 , 337 , 4
mmapLog,0,524288,128, 67108864 , 327 , 4
mmapLog,0,524288,128, 67108864 , 347 , 4
mmapLog,0,524288,256, 134217728 , 327 , 4
mmapLog,0,524288,256, 134217728 , 327 , 4
mmapLog,0,524288,256, 134217728 , 316 , 4
mmapLog,0,524288,256, 134217728 , 335 , 4
mmapLog,0,524288,256, 134217728 , 334 , 4
mmapLog,0,524288,512, 268435456 , 327 , 4
mmapLog,0,524288,512, 268435456 , 329 , 4
mmapLog,0,524288,512, 268435456 , 358 , 4
mmapLog,0,524288,512, 268435456 , 322 , 4
mmapLog,0,524288,512, 268435456 , 335 , 4
writeLog,0,524288,1, 524288 , 733 , 1
writeLog,0,524288,1, 524288 , 756 , 1
writeLog,0,524288,1, 524288 , 732 , 1
writeLog,0,524288,1, 524288 , 684 , 1
writeLog,0,524288,1, 524288 , 646 , 1
writeLog,0,524288,2, 1048576 , 656 , 1
writeLog,0,524288,2, 1048576 , 725 , 1
writeLog,0,524288,2, 1048576 , 653 , 1
writeLog,0,524288,2, 1048576 , 738 , 1
writeLog,0,524288,2, 1048576 , 716 , 1
writeLog,0,524288,4, 2097152 , 789 , 1
writeLog,0,524288,4, 2097152 , 771 , 1
writeLog,0,524288,4, 2097152 , 781 , 1
writeLog,0,524288,4, 2097152 , 793 , 1
writeLog,0,524288,4, 2097152 , 661 , 1
writeLog,0,524288,8, 4194304 , 656 , 1
writeLog,0,524288,8, 4194304 , 670 , 1
writeLog,0,524288,8, 4194304 , 737 , 1
writeLog,0,524288,8, 4194304 , 676 , 1
writeLog,0,524288,8, 4194304 , 783 , 1
writeLog,0,524288,16, 8388608 , 748 , 1
writeLog,0,524288,16, 8388608 , 781 , 1
writeLog,0,524288,16, 8388608 , 829 , 1
writeLog,0,524288,16, 8388608 , 838 , 1
writeLog,0,524288,16, 8388608 , 796 , 1
writeLog,0,524288,32, 16777216 , 604 , 1
writeLog,0,524288,32, 16777216 , 643 , 1
writeLog,0,524288,32, 16777216 , 711 , 1
writeLog,0,524288,32, 16777216 , 687 , 1
writeLog,0,524288,32, 16777216 , 761 , 1
writeLog,0,524288,64, 33554432 , 738 , 1
writeLog,0,524288,64, 33554432 , 790 , 1
writeLog,0,524288,64, 33554432 , 813 , 1
writeLog,0,524288,64, 33554432 , 835 , 1
writeLog,0,524288,64, 33554432 , 842 , 1
writeLog,0,524288,128, 67108864 , 704 , 1
writeLog,0,524288,128, 67108864 , 591 , 1
writeLog,0,524288,128, 67108864 , 650 , 1
writeLog,0,524288,128, 67108864 , 746 , 1
writeLog,0,524288,128, 67108864 , 618 , 1
writeLog,0,524288,256, 134217728 , 778 , 1
writeLog,0,524288,256, 134217728 , 726 , 1
writeLog,0,524288,256, 134217728 , 815 , 1
writeLog,0,524288,256, 134217728 , 838 , 1
writeLog,0,524288,256, 134217728 , 830 , 1
writeLog,0,524288,512, 268435456 , 832 , 1
writeLog,0,524288,512, 268435456 , 604 , 1
writeLog,0,524288,512, 268435456 , 628 , 1
writeLog,0,524288,512, 268435456 , 655 , 1
writeLog,0,524288,512, 268435456 , 680 , 1
writeLog,0,524288,1, 524288 , 754 , 2
writeLog,0,524288,1, 524288 , 812 , 2
writeLog,0,524288,1, 524288 , 845 , 2
writeLog,0,524288,1, 524288 , 878 , 2
writeLog,0,524288,1, 524288 , 873 , 2
writeLog,0,524288,2, 1048576 , 900 , 2
writeLog,0,524288,2, 1048576 , 687 , 2
writeLog,0,524288,2, 1048576 , 656 , 2
writeLog,0,524288,2, 1048576 , 657 , 2
writeLog,0,524288,2, 1048576 , 741 , 2
writeLog,0,524288,4, 2097152 , 660 , 2
writeLog,0,524288,4, 2097152 , 858 , 2
writeLog,0,524288,4, 2097152 , 807 , 2
writeLog,0,524288,4, 2097152 , 886 , 2
writeLog,0,524288,4, 2097152 , 892 , 2
writeLog,0,524288,8, 4194304 , 917 , 2
writeLog,0,524288,8, 4194304 , 732 , 2
writeLog,0,524288,8, 4194304 , 548 , 2
writeLog,0,524288,8, 4194304 , 615 , 2
writeLog,0,524288,8, 4194304 , 788 , 2
writeLog,0,524288,16, 8388608 , 592 , 2
writeLog,0,524288,16, 8388608 , 784 , 2
writeLog,0,524288,16, 8388608 , 784 , 2
writeLog,0,524288,16, 8388608 , 879 , 2
writeLog,0,524288,16, 8388608 , 877 , 2
writeLog,0,524288,32, 16777216 , 911 , 2
writeLog,0,524288,32, 16777216 , 915 , 2
writeLog,0,524288,32, 16777216 , 557 , 2
writeLog,0,524288,32, 16777216 , 578 , 2
writeLog,0,524288,32, 16777216 , 683 , 2
writeLog,0,524288,64, 33554432 , 707 , 2
writeLog,0,524288,64, 33554432 , 668 , 2
writeLog,0,524288,64, 33554432 , 824 , 2
writeLog,0,524288,64, 33554432 , 806 , 2
writeLog,0,524288,64, 33554432 , 883 , 2
writeLog,0,524288,128, 67108864 , 939 , 2
writeLog,0,524288,128, 67108864 , 922 , 2
writeLog,0,524288,128, 67108864 , 662 , 2
writeLog,0,524288,128, 67108864 , 568 , 2
writeLog,0,524288,128, 67108864 , 601 , 2
writeLog,0,524288,256, 134217728 , 773 , 2
writeLog,0,524288,256, 134217728 , 587 , 2
writeLog,0,524288,256, 134217728 , 887 , 2
writeLog,0,524288,256, 134217728 , 763 , 2
writeLog,0,524288,256, 134217728 , 896 , 2
writeLog,0,524288,512, 268435456 , 904 , 2
writeLog,0,524288,512, 268435456 , 930 , 2
writeLog,0,524288,512, 268435456 , 780 , 2
writeLog,0,524288,512, 268435456 , 574 , 2
writeLog,0,524288,512, 268435456 , 583 , 2
writeLog,0,524288,1, 524288 , 781 , 3
writeLog,0,524288,1, 524288 , 650 , 3
writeLog,0,524288,1, 524288 , 805 , 3
writeLog,0,524288,1, 524288 , 763 , 3
writeLog,0,524288,1, 524288 , 819 , 3
writeLog,0,524288,2, 1048576 , 850 , 3
writeLog,0,524288,2, 1048576 , 875 , 3
writeLog,0,524288,2, 1048576 , 894 , 3
writeLog,0,524288,2, 1048576 , 627 , 3
writeLog,0,524288,2, 1048576 , 604 , 3
writeLog,0,524288,4, 2097152 , 645 , 3
writeLog,0,524288,4, 2097152 , 693 , 3
writeLog,0,524288,4, 2097152 , 646 , 3
writeLog,0,524288,4, 2097152 , 838 , 3
writeLog,0,524288,4, 2097152 , 774 , 3
writeLog,0,524288,8, 4194304 , 810 , 3
writeLog,0,524288,8, 4194304 , 874 , 3
writeLog,0,524288,8, 4194304 , 885 , 3
writeLog,0,524288,8, 4194304 , 821 , 3
writeLog,0,524288,8, 4194304 , 616 , 3
writeLog,0,524288,16, 8388608 , 604 , 3
writeLog,0,524288,16, 8388608 , 780 , 3
writeLog,0,524288,16, 8388608 , 609 , 3
writeLog,0,524288,16, 8388608 , 808 , 3
writeLog,0,524288,16, 8388608 , 769 , 3
writeLog,0,524288,32, 16777216 , 827 , 3
writeLog,0,524288,32, 16777216 , 827 , 3
writeLog,0,524288,32, 16777216 , 879 , 3
writeLog,0,524288,32, 16777216 , 906 , 3
writeLog,0,524288,32, 16777216 , 638 , 3
writeLog,0,524288,64, 33554432 , 624 , 3
writeLog,0,524288,64, 33554432 , 689 , 3
writeLog,0,524288,64, 33554432 , 660 , 3
writeLog,0,524288,64, 33554432 , 696 , 3
writeLog,0,524288,64, 33554432 , 791 , 3
writeLog,0,524288,128, 67108864 , 782 , 3
writeLog,0,524288,128, 67108864 , 860 , 3
writeLog,0,524288,128, 67108864 , 885 , 3
writeLog,0,524288,128, 67108864 , 887 , 3
writeLog,0,524288,128, 67108864 , 725 , 3
writeLog,0,524288,256, 134217728 , 617 , 3
writeLog,0,524288,256, 134217728 , 594 , 3
writeLog,0,524288,256, 134217728 , 752 , 3
writeLog,0,524288,256, 134217728 , 630 , 3
writeLog,0,524288,256, 134217728 , 852 , 3
writeLog,0,524288,512, 268435456 , 765 , 3
writeLog,0,524288,512, 268435456 , 810 , 3
writeLog,0,524288,512, 268435456 , 878 , 3
writeLog,0,524288,512, 268435456 , 879 , 3
writeLog,0,524288,512, 268435456 , 810 , 3
writeLog,0,524288,1, 524288 , 649 , 4
writeLog,0,524288,1, 524288 , 603 , 4
writeLog,0,524288,1, 524288 , 727 , 4
writeLog,0,524288,1, 524288 , 617 , 4
writeLog,0,524288,1, 524288 , 710 , 4
writeLog,0,524288,2, 1048576 , 734 , 4
writeLog,0,524288,2, 1048576 , 732 , 4
writeLog,0,524288,2, 1048576 , 752 , 4
writeLog,0,524288,2, 1048576 , 805 , 4
writeLog,0,524288,2, 1048576 , 796 , 4
writeLog,0,524288,4, 2097152 , 760 , 4
writeLog,0,524288,4, 2097152 , 629 , 4
writeLog,0,524288,4, 2097152 , 598 , 4
writeLog,0,524288,4, 2097152 , 753 , 4
writeLog,0,524288,4, 2097152 , 611 , 4
writeLog,0,524288,8, 4194304 , 721 , 4
writeLog,0,524288,8, 4194304 , 724 , 4
writeLog,0,524288,8, 4194304 , 758 , 4
writeLog,0,524288,8, 4194304 , 780 , 4
writeLog,0,524288,8, 4194304 , 802 , 4
writeLog,0,524288,16, 8388608 , 800 , 4
writeLog,0,524288,16, 8388608 , 759 , 4
writeLog,0,524288,16, 8388608 , 646 , 4
writeLog,0,524288,16, 8388608 , 622 , 4
writeLog,0,524288,16, 8388608 , 736 , 4
writeLog,0,524288,32, 16777216 , 606 , 4
writeLog,0,524288,32, 16777216 , 741 , 4
writeLog,0,524288,32, 16777216 , 737 , 4
writeLog,0,524288,32, 16777216 , 723 , 4
writeLog,0,524288,32, 16777216 , 748 , 4
writeLog,0,524288,64, 33554432 , 792 , 4
writeLog,0,524288,64, 33554432 , 788 , 4
writeLog,0,524288,64, 33554432 , 756 , 4
writeLog,0,524288,64, 33554432 , 633 , 4
writeLog,0,524288,64, 33554432 , 599 , 4
writeLog,0,524288,128, 67108864 , 738 , 4
writeLog,0,524288,128, 67108864 , 619 , 4
writeLog,0,524288,128, 67108864 , 736 , 4
writeLog,0,524288,128, 67108864 , 720 , 4
writeLog,0,524288,128, 67108864 , 746 , 4
writeLog,0,524288,256, 134217728 , 747 , 4
writeLog,0,524288,256, 134217728 , 789 , 4
writeLog,0,524288,256, 134217728 , 791 , 4
writeLog,0,524288,256, 134217728 , 713 , 4
writeLog,0,524288,256, 134217728 , 641 , 4
writeLog,0,524288,512, 268435456 , 606 , 4
writeLog,0,524288,512, 268435456 , 715 , 4
writeLog,0,524288,512, 268435456 , 636 , 4
writeLog,0,524288,512, 268435456 , 753 , 4
writeLog,0,524288,512, 268435456 , 713 , 4
